_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_1_0005800,Healing-the-Conditioned-Puppet,"Narration:
",,"Jeez. For someone he just met, Kyo sure has some nerve.
"
Chapter_1_0006100,Healing-the-Conditioned-Puppet,"Player:
",,"I hate to break it to you, Mr. know-it-all, but I have yet to see anybody who seems talkative. If anything, I'm the most extroverted person here.
"
Chapter_1_0006400,Healing-the-Conditioned-Puppet,"Narration [Kyo_FP_Cheerful]:
",,"Kyo just shoots you a cocky grin, rolling his eyes playfully. 
"
Chapter_1_0006700,Healing-the-Conditioned-Puppet,"Kyo:
",,"Mhm, very believable. Just be a bit more observant, will you? It really can't be that difficult to find someone.
"
Chapter_1_0007000,Healing-the-Conditioned-Puppet,"Player:
",,"But-
"
Chapter_1_0007300,Healing-the-Conditioned-Puppet,"Kyo:
",,"Yeah, yeah. I get it. Your short attention span won't allow you to tune into one person for more than 15 seconds.
"
Chapter_1_0007600,Healing-the-Conditioned-Puppet,"Narration:
",,"You scowl at his remark, but your reaction only further enables him to keep poking at you. You didn't really mind his banter, but at the very least you wish you could have the ability to snap back.
"
Chapter_1_0007900,Healing-the-Conditioned-Puppet,"Player:
",,"What do you want me to do? Just sit and observe as someone goes about their day?? Just stand menacingly in some corner and watch them?
"
Chapter_1_0008200,Healing-the-Conditioned-Puppet,"Kyo [Kyo_SP_Default]:
",,"No need to make it sound so creepy. Listen, you gotta do what you gotta do. Just don't make it too obvious. 
"
Chapter_1_0008400,Healing-the-Conditioned-Puppet,"Kyo [Kyo_SP_Default]:
",,"Though, from what I've seen, I'm starting to even question whether you're capable of that much.
"
Chapter_1_0008500,Healing-the-Conditioned-Puppet,"[Proceed to two choices: <Let it slide> or <Try proving him wrong>]
",,"[Proceed to two choices: <Let it slide> or <Try proving him wrong>]
"
Chapter_1_0008700,Healing-the-Conditioned-Puppet,"[Choice 1: Let it slide]
",,"[Choice 1: Let it slide]
"
Chapter_1_0009000,Healing-the-Conditioned-Puppet,"Narration:
",,"Kyo snickers, tilting his head momentarily as if discreetly pointing somewhere. 
"
Chapter_1_0009300,Healing-the-Conditioned-Puppet,"Kyo:
",,"I bet you anything if you actually listen you'll find someone immediately.
"
Chapter_1_0009600,Healing-the-Conditioned-Puppet,"Narration:
",,"Your eyes follow the direction of his nudge.
"
Chapter_1_0009800,Healing-the-Conditioned-Puppet,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_1_0010100,Healing-the-Conditioned-Puppet,"[Choice 2: Try proving him wrong]
",,"[Choice 2: Try proving him wrong]
"
Chapter_1_0010400,Healing-the-Conditioned-Puppet,"Narration:
",,"You glance around, searching for someone you can listen in on to make your point.
"
Chapter_1_0010600,Healing-the-Conditioned-Puppet,"Narration:
",,"Your ears pick up on some commotion, and your attention drifts.
"
Chapter_1_0010700,Healing-the-Conditioned-Puppet,"Narration:
",,"		[Scene reconverges here]
"
Chapter_1_0010900,Healing-the-Conditioned-Puppet,"[Remove Kyo]
",,"[Remove Kyo]
"
Chapter_1_0011000,Healing-the-Conditioned-Puppet,"[Atria1_Happy. Darken by 50%, centered]
",,"[Atria1_Happy. Darken by 50%, centered]
"
Chapter_1_0011300,Healing-the-Conditioned-Puppet,"Narration:
",,"At that moment, you see a group of girls across the courtyard. They all seem rather silent&mdash;bored, even&mdash; but one of them in particular stands out to you.
"
Chapter_1_0011600,Healing-the-Conditioned-Puppet,"???:
",,"Anyways! About the person I was talking about earlier, the one that I frequently watch. They did this one stream recently, it was a collaboration with some of my favorite streamers! When I saw the waiting room for it, I got really excited!
"
Chapter_1_0011900,Healing-the-Conditioned-Puppet,"???:
",,"I sent it to you guys a while back, though I'm not sure if you saw it? Neither of you responded... Do you think there's a possibility we could watch it together sometime?
"
Chapter_1_0012200,Healing-the-Conditioned-Puppet,"Narration:
",,"The two other girls look at each other before faking a smile towards her direction.
"
Chapter_1_0012500,Healing-the-Conditioned-Puppet,"Girl A:
",,"...You're ranting about these streamers every two seconds, you expect us to know which one you are talking about?
"
Chapter_1_0012800,Healing-the-Conditioned-Puppet,"??? [Atria1_Nervous]:
",,"Oh&mdash; ...Yeah. Sorry. I guess sometimes I just say stuff without really thinking.
"
Chapter_1_0013100,Healing-the-Conditioned-Puppet,"??? [Atria2_Happy]:
",,"The one with... let's see, I'm trying to think of a way to describe this to someone who doesn't watch them. They have... blue hair. It's short, around shoulder length. Does that ring a bell?
"
Chapter_1_0013400,Healing-the-Conditioned-Puppet,"Narration:
",,"Wait...
"
Chapter_1_0013600,Healing-the-Conditioned-Puppet,"Narration:
",,"Short... blue hair...? That's...
"
Chapter_1_0013800,Healing-the-Conditioned-Puppet,"Narration:
",,"Kind of silly.
"
Chapter_1_0014100,Healing-the-Conditioned-Puppet,"???:
",,"I understand if you guys don't remember! I know I can speak a bit quickly at times.
"
Chapter_1_0014300,Healing-the-Conditioned-Puppet,"???:
",,"Oh! Yeah, the one I was talking about yesterday! Surely you remember th&mdash;
"
Chapter_1_0014600,Healing-the-Conditioned-Puppet,"Girl A:
",,"Hello? Earth to Atria? Atria Aiyashi?
"
Chapter_1_0014800,Healing-the-Conditioned-Puppet,"Girl A:
",,"You know, the Atria that thinks before she goes on meaningless tangents? We're tired of you constantly bothering us about stuff we aren't interested in.
"
Chapter_1_0015000,Healing-the-Conditioned-Puppet,"[Atria2_Nervous]
",,"[Atria2_Nervous]
"
Chapter_1_0015300,Healing-the-Conditioned-Puppet,"Narration:
",,"The small yellow haired girl, supposedly named Atria, tenses at the others' remark. She had been rambling excitedly about her interests just a moment ago and yet... her tone suddenly falters.
"
Chapter_1_0015600,Healing-the-Conditioned-Puppet,"Atria:
",,"...A-Ah.. was I too much?..
"
Chapter_1_0015900,Healing-the-Conditioned-Puppet,"Girl B:
",,"Atria, you can't keep forgetting we raised you to be silent.
"
Chapter_1_0016200,Healing-the-Conditioned-Puppet,"Atria:
",,"I'm sorry... I didn't mean to do anything...
"
Chapter_1_0016500,Healing-the-Conditioned-Puppet,"Girl B:
",,"It's the same answer every single time. No matter how much we remind you, you go back to your annoying little 'hyperfixations'.
"
Chapter_1_0016700,Healing-the-Conditioned-Puppet,"Girl B:
",,"Surely you can try a bit harder? You've been like this for years now. Is there really something stopping you from just... realizing we don't care?
"
Chapter_1_0016900,Healing-the-Conditioned-Puppet,"Girl B:
",,"Take your silly little blue guy and talk about him to yourself, yeah?
"
Chapter_1_0017200,Healing-the-Conditioned-Puppet,"Atria [Atria1_Nervous]:
",,"Genuinely, I didn't mean to do anything...
"
Chapter_1_0017500,Healing-the-Conditioned-Puppet,"Girl B:
",,"Do you want us to help you or not?
"
Chapter_1_0017800,Healing-the-Conditioned-Puppet,"Atria:
",,"I'm sorry, okay?
"
Chapter_1_0018100,Healing-the-Conditioned-Puppet,"Girl B:
",,"We at least had some sort of faith in you. We thought we could change you to stop you from constantly babbling on...but you haven't even made any ounce of progress.
"
Chapter_1_0018400,Healing-the-Conditioned-Puppet,"Girl A:
",,"The only reason we even tolerate you is because we feel bad.
"
Chapter_1_0018600,Healing-the-Conditioned-Puppet,"[Atria1_Sad]
",,"[Atria1_Sad]
"
Chapter_1_0018900,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria opens her mouth, as if to speak, but no sound escapes
"
Chapter_1_0019000,Healing-the-Conditioned-Puppet,"Narration:
",,"her.
"
Chapter_1_0019200,Healing-the-Conditioned-Puppet,"Narration:
",,"Her voice is caught, suffocated by the others words and the fear of the repercussions of standing up for herself. Her body language speaks volumes, clearly burdened by the weight of the expectations placed upon her.
"
Chapter_1_0019400,Healing-the-Conditioned-Puppet,"Narration:
",,"In a shaky, pitiful murmur, she chokes out a rebuttal.
"
Chapter_1_0019700,Healing-the-Conditioned-Puppet,"Atria:
",,"I-I said I'm sorry, okay?
"
Chapter_1_0020000,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria seems to regret speaking up halfway through her argument, audible desperation in her wavering voice. However, it was simply idiotic to think that the two standing next to her would back down so easily.
"
Chapter_1_0020300,Healing-the-Conditioned-Puppet,"Girl B:
",,"You really can't do anything right, can you?
"
Chapter_1_0020600,Healing-the-Conditioned-Puppet,"Narration:
",,"The girl at her side clicks her tongue, smiling manipulatively.
"
Chapter_1_0020900,Healing-the-Conditioned-Puppet,"Girl B:
",,"We're nice enough to give you advice, and you can't even shut up and take it? You're lucky we even waste our effort on you. 
"
Chapter_1_0021100,Healing-the-Conditioned-Puppet,"Girl B:
",,"What happened to the promise you made us? That you'd do what we ask of you? Do you really want a repeat of what happened last time?
"
Chapter_1_0021400,Healing-the-Conditioned-Puppet,"Narration:
",,"The third individual reaches upwards, placing a hand on Atria's shoulder 'comfortingly'. 
"
Chapter_1_0021600,Healing-the-Conditioned-Puppet,"[Atria2_Sad. Make sprite jump in surprise]
",,"[Atria2_Sad. Make sprite jump in surprise]
"
Chapter_1_0021800,Healing-the-Conditioned-Puppet,"Narration:
",,"This only causes Atria to flinch and instinctively put her hands
"
Chapter_1_0021900,Healing-the-Conditioned-Puppet,"Narration:
",,"up in defense.
"
Chapter_1_0022200,Healing-the-Conditioned-Puppet,"Girl A:
",,"...We'll take that reaction as a no.
"
Chapter_1_0022500,Healing-the-Conditioned-Puppet,"Girl A:
",,"Remember, we're your only friends. We're really just trying to
"
Chapter_1_0022600,Healing-the-Conditioned-Puppet,"Girl A:
",,"do you a favor.
"
Chapter_1_0022900,Healing-the-Conditioned-Puppet,"Atria:
",,"...
"
Chapter_1_0023200,Healing-the-Conditioned-Puppet,"Narration:
",,"There is a hesitation that lasts for what seems like an eternity, as Atria's expression fades. Her emotion is lacking in comparison to mere seconds ago. It seems forced, for sure, yet it's clear she's putting significant effort into holding this mask.
"
Chapter_1_0023500,Healing-the-Conditioned-Puppet,"Atria [Atria2_Timid]:
",,"...Yeah, thank you for reminding me.
"
Chapter_1_0023800,Healing-the-Conditioned-Puppet,"Narration:
",,"She lowers her gaze, attempting with all her will to keep a strong, emotionless veil. This would have been manageable for the time being, but the two others don't even respond to her submission.
"
Chapter_1_0024000,Healing-the-Conditioned-Puppet,"Narration:
",,"They just... stare. 
"
Chapter_1_0024200,Healing-the-Conditioned-Puppet,"Narration:
",,"Stare as she attempts to keep her composure.
"
Chapter_1_0024500,Healing-the-Conditioned-Puppet,"Atria:
",,"...
"
Chapter_1_0024800,Healing-the-Conditioned-Puppet,"Atria:
",,"...
"
Chapter_1_0025000,Healing-the-Conditioned-Puppet,"[Atria2_Sad &mdash; only shown momentarily before she disappears]
",,"[Atria2_Sad &mdash; only shown momentarily before she disappears]
"
Chapter_1_0025100,Healing-the-Conditioned-Puppet,"[Footstep SFX]
",,"[Footstep SFX]
"
Chapter_1_0025400,Healing-the-Conditioned-Puppet,"Kyo [FP_Shocked, centered]:
",,"...
"
Chapter_1_0025700,Healing-the-Conditioned-Puppet,"Kyo:
",,"Das crazy.
"
Chapter_1_0026000,Healing-the-Conditioned-Puppet,"Player:
",,"...That's really all you have to say?
"
Chapter_1_0026200,Healing-the-Conditioned-Puppet,"[Kyo_FP_Smiling]
",,"[Kyo_FP_Smiling]
"
Chapter_1_0026500,Healing-the-Conditioned-Puppet,"Narration:
",,"Kyo looks at you with an obvious smugness, outwardly unphased by... whatever had just happened between those three. 
"
Chapter_1_0026800,Healing-the-Conditioned-Puppet,"Kyo:
",,"I told you if you actually took the time to tune into a conversation, it wouldn't be so hard to find someone.
"
Chapter_1_0027100,Healing-the-Conditioned-Puppet,"Player:
",,"What, do you want me to go get her and ask her to join a radio club after that?
"
Chapter_1_0027400,Healing-the-Conditioned-Puppet,"Narration:
",,"His eyes flicker, looking at the school door where Atria had run off to, then back at you.
"
Chapter_1_0027600,Healing-the-Conditioned-Puppet,"Narration:
",,"Back... and forth... and back... and&mdash;
"
Chapter_1_0027900,Healing-the-Conditioned-Puppet,"Kyo:
",,"So... are you gonna just sit there? Seriously?
"
Chapter_1_0028200,Healing-the-Conditioned-Puppet,"Player:
",,"Wh&mdash;
"
Chapter_1_0028500,Healing-the-Conditioned-Puppet,"Kyo:
",,"Are you even gonna do something? Or nah?
"
Chapter_1_0028800,Healing-the-Conditioned-Puppet,"Narration:
",,"Kyo looks at you, like he wants you to go run after her. It's... oddly ominous. Like he just wants an excuse to make you speak with Atria. ...Does he know her or something? Is that what this was all about??
"
Chapter_1_0029000,Healing-the-Conditioned-Puppet,"[Proceed to two choices: <Ignore the whole incident> or <Go search for Atria>]
",,"[Proceed to two choices: <Ignore the whole incident> or <Go search for Atria>]
"
Chapter_1_0029200,Healing-the-Conditioned-Puppet,"[Choice 1: Ignore the whole incident]
",,"[Choice 1: Ignore the whole incident]
"
Chapter_1_0029500,Healing-the-Conditioned-Puppet,"Player:
",,"I really don't think I should interfere...
"
Chapter_1_0029700,Healing-the-Conditioned-Puppet,"[Kyo_FP_Bruh]
",,"[Kyo_FP_Bruh]
"
Chapter_1_0030000,Healing-the-Conditioned-Puppet,"Narration:
",,"Kyo stares at you with a tinge of concern.
"
Chapter_1_0030300,Healing-the-Conditioned-Puppet,"Kyo:
",,"...Don't you think she would be a good candidate for the radio club? ...Can't you just... tell?
"
Chapter_1_0030600,Healing-the-Conditioned-Puppet,"Narration:
",,"He clearly knows more than he's letting on... his consistently unsettling statements are starting to stand out more and more...
"
Chapter_1_0030800,Healing-the-Conditioned-Puppet,"Narration:
",,"Eh, surely it's nothing. There's no way this guy can do anything, anyways.
"
Chapter_1_0031100,Healing-the-Conditioned-Puppet,"Player:
",,"What is she, the 'chosen one' or something?
"
Chapter_1_0031400,Healing-the-Conditioned-Puppet,"Narration:
",,"You joke, rolling your eyes.
"
Chapter_1_0031600,Healing-the-Conditioned-Puppet,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_1_0031800,Healing-the-Conditioned-Puppet,"[Choice 2: Go search for Atria]
",,"[Choice 2: Go search for Atria]
"
Chapter_1_0031900,Healing-the-Conditioned-Puppet,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_1_0032200,Healing-the-Conditioned-Puppet,"Player:
",,"Fine, fine. Let's go find her, alright?
"
Chapter_1_0032500,Healing-the-Conditioned-Puppet,"Kyo [Kyo_FP_Bruh]:
",,"...Actually, I think you should go on your own. I... will only get
"
Chapter_1_0032600,Healing-the-Conditioned-Puppet,"Kyo [Kyo_FP_Bruh]:
",,"in the way.
"
Chapter_1_0032900,Healing-the-Conditioned-Puppet,"Narration:
",,"He speaks in an eerie tone, as if he's admitting to something.
"
Chapter_1_0033000,Healing-the-Conditioned-Puppet,"Narration:
",,"What on earth is up with him?
"
Chapter_1_0033300,Healing-the-Conditioned-Puppet,"Player:
",,"...Okay? So... you just want me to convince her to join?
"
Chapter_1_0033500,Healing-the-Conditioned-Puppet,"Player:
",,"Wait, what do you mean by 'get in the way'?? 
"
Chapter_1_0033700,Healing-the-Conditioned-Puppet,"Player:
",,"...
"
Chapter_1_0033900,Healing-the-Conditioned-Puppet,"Player:
",,"Actually, nevermind. I can see it.
"
Chapter_1_0034100,Healing-the-Conditioned-Puppet,"[Kyo sprite is removed]
",,"[Kyo sprite is removed]
"
Chapter_1_0034400,Healing-the-Conditioned-Puppet,"Narration:
",,"You look at the school building momentarily, sighing. It's an irritating reality, but the longer you wait, the harder it will be to find her.
"
Chapter_1_0034700,Healing-the-Conditioned-Puppet,"Player:
",,"I guess I'll see you later then-
"
Chapter_1_0035000,Healing-the-Conditioned-Puppet,"Narration:
",,"You look back to where Kyo had stood just a moment ago, your eyes only meeting blank space.
"
Chapter_1_0035300,Healing-the-Conditioned-Puppet,"Player:
",,"Huh?
"
Chapter_1_0035600,Healing-the-Conditioned-Puppet,"Narration:
",,"...He never fails to do something strange, does he?
"
Chapter_1_0035800,Healing-the-Conditioned-Puppet,"Narration:
",,"You figure you should just get moving.
"
Chapter_1_0036100,Healing-the-Conditioned-Puppet,"[Transition to School Classroom Day]
",,"[Transition to School Classroom Day]
"
Chapter_1_0036400,Healing-the-Conditioned-Puppet,"Narration:
",,"...
"
Chapter_1_0036600,Healing-the-Conditioned-Puppet,"Narration:
",,"Alright then, she has to be somewhere around here.
"
Chapter_1_0036900,Healing-the-Conditioned-Puppet,"Player:
",,"Atria? Hello?
"
Chapter_1_0037200,Healing-the-Conditioned-Puppet,"Narration:
",,"... 
"
Chapter_1_0037400,Healing-the-Conditioned-Puppet,"Narration:
",,"Silence.
"
Chapter_1_0037700,Healing-the-Conditioned-Puppet,"Player:
",,"Atria? Don't worry... I'm not gonna yell.
"
Chapter_1_0037900,Healing-the-Conditioned-Puppet,"[Atria1_Sad]
",,"[Atria1_Sad]
"
Chapter_1_0038000,Healing-the-Conditioned-Puppet,"[Centered]
",,"[Centered]
"
Chapter_1_0038300,Healing-the-Conditioned-Puppet,"Narration:
",,"You glance around, scanning the room, your eyes spotting a fragile figure hunched in the corner. The eye contact causes her body to tense, as if she were expecting judgment, or ridicule.
"
Chapter_1_0038600,Healing-the-Conditioned-Puppet,"Atria:
",,"...W-why do you... know my name...?
"
Chapter_1_0038900,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria speaks between quiet sobs, her voice strained with emotion. She's vulnerable, her guard shattered from the weight of her own struggles.
"
Chapter_1_0039200,Healing-the-Conditioned-Puppet,"Player:
",,"I... overheard your conversation earlier.
"
Chapter_1_0039500,Healing-the-Conditioned-Puppet,"Narration:
",,"You take a few steps towards her, careful not to invade her space. Despite your carefulness, she pushes herself against the walls, making herself appear as small and insignificant as possible.
"
Chapter_1_0039800,Healing-the-Conditioned-Puppet,"Atria:
",,"D-did they send you here... to deal with me...?
"
Chapter_1_0040100,Healing-the-Conditioned-Puppet,"Narration:
",,"Her voice drips with anticipation. Anticipation to be met with some sort of pain, whether it be emotional or physical.
"
Chapter_1_0040400,Healing-the-Conditioned-Puppet,"Player:
",,"No&mdash; it's nothing of the sort. My name is Player... It... must be really exhausting having to listen to their torment.
"
Chapter_1_0040600,Healing-the-Conditioned-Puppet,"Player:
",,"Do they constantly tell you things like that?
"
Chapter_1_0040900,Healing-the-Conditioned-Puppet,"Atria:
",,"I-...
"
Chapter_1_0041200,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria hesitates, unsure whether she should even respond to such a question.
"
Chapter_1_0041500,Healing-the-Conditioned-Puppet,"Atria:
",,"They... they just want what's best for me. They've been my friends for a long time.	
"
Chapter_1_0041800,Healing-the-Conditioned-Puppet,"Narration:
",,"...
"
Chapter_1_0042000,Healing-the-Conditioned-Puppet,"Narration:
",,"If you were to disregard the scene that had taken place earlier, her self-assured words would seem genuine. 
"
Chapter_1_0042200,Healing-the-Conditioned-Puppet,"Narration:
",,"She's noticeably frustrated, like she's trying to convince you to believe in her words. Has she really been tricked into thinking she's at fault? To the point she would stand up for those so-called 'friends'?
"
Chapter_1_0042500,Healing-the-Conditioned-Puppet,"Player:
",,"How long, exactly, have they been your friends?
"
Chapter_1_0042800,Healing-the-Conditioned-Puppet,"Narration:
",,"Your tone is soft, encouraging her to open up. Even so, her eyes dart around, desperately seeking for anywhere to look except your own gaze.
"
Chapter_1_0043100,Healing-the-Conditioned-Puppet,"Atria:
",,"...As long as I remember. Really, I'm serious... they're just
"
Chapter_1_0043200,Healing-the-Conditioned-Puppet,"Atria:
",,"trying to deal with me.
"
Chapter_1_0043500,Healing-the-Conditioned-Puppet,"Player:
",,"Don't you think they are being a bit... ah, harsh?
"
Chapter_1_0043700,Healing-the-Conditioned-Puppet,"[Atria2_Sad]
",,"[Atria2_Sad]
"
Chapter_1_0044000,Healing-the-Conditioned-Puppet,"Narration:
",,"You observe Atria closely, noticing the conflict within her as she struggles with her loyalty to her 'friends' and their effect on her emotional stability. She seems torn, caught between the conflicting beliefs instilled by her 'friends' and the flickers of doubt emerging within her.
"
Chapter_1_0044200,Healing-the-Conditioned-Puppet,"Narration:
",,"She speaks, her voice laced with a forced conviction.
"
Chapter_1_0044500,Healing-the-Conditioned-Puppet,"Atria:
",,"It's... fine. I'm used to it.
"
Chapter_1_0044800,Healing-the-Conditioned-Puppet,"Narration:
",,"...Used to it?
"
Chapter_1_0045000,Healing-the-Conditioned-Puppet,"Narration:
",,"You struggle for a good moment, before a realization hits you; her perception of reality has been shaped by years of... whatever they had done to her.
"
Chapter_1_0045200,Healing-the-Conditioned-Puppet,"Narration:
",,"Comforting and giving advice wasn't exactly your strong suit...
"
Chapter_1_0045500,Healing-the-Conditioned-Puppet,"Player:
",,"Atria... that's not normal.
"
Chapter_1_0045800,Healing-the-Conditioned-Puppet,"Atria [Atria2_Timid]:
",,"Huh?
"
Chapter_1_0046100,Healing-the-Conditioned-Puppet,"Narration:
",,"She takes a few seconds to herself, a mix of confusion and curiosity seeping through her expression. You take the silence as an opportunity to explain and clear up any possible questions.
"
Chapter_1_0046400,Healing-the-Conditioned-Puppet,"Player:
",,"What I mean is, friends are meant to encourage your hobbies, and allow you to open up about yourself. What I saw back there wasn't healthy... nor acceptable.
"
Chapter_1_0046700,Healing-the-Conditioned-Puppet,"Narration:
",,"You speak with a confident tone, pushing aside your own uncertainties on how to navigate such a sensitive conversation. The more you speak, however, the more confusion crosses Atrias face.
"
Chapter_1_0047000,Healing-the-Conditioned-Puppet,"Atria:
",,"But... that's how it's always been. It's been like that for as
"
Chapter_1_0047100,Healing-the-Conditioned-Puppet,"Atria:
",,"long as I remember.
"
Chapter_1_0047400,Healing-the-Conditioned-Puppet,"Narration:
",,"The confusion of the whole situation only proved the depth of her conditioning.
"
Chapter_1_0047600,Healing-the-Conditioned-Puppet,"Narration:
",,"The dynamics you had witnessed between her and her so-called 'friends' seem to be ingrained in her entire understanding of relationships. It blurs the line of what she depicts as acceptable or not. 
"
Chapter_1_0047900,Healing-the-Conditioned-Puppet,"Player:
",,"Do you mind explaining to me what your friends have been like towards you? Perhaps I can get a better insight on what exactly is going on.
"
Chapter_1_0048100,Healing-the-Conditioned-Puppet,"Player:
",,"I... understand if you don't want to share. Though it really could help me evaluate who's in the wrong.
"
Chapter_1_0048400,Healing-the-Conditioned-Puppet,"Atria [Atria1_Timid]:
",,"...I would, but... they don't really like me talking to other
"
Chapter_1_0048500,Healing-the-Conditioned-Puppet,"Atria [Atria1_Timid]:
",,"people...
"
Chapter_1_0048700,Healing-the-Conditioned-Puppet,"Atria [Atria1_Timid]:
",,"...But... the way you are talking to me completely contradicts the things that they have said would happen if I did...
"
Chapter_1_0049000,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria mumbles, taking in a deep breath as she contemplates whether or not she should open up.
"
Chapter_1_0049300,Healing-the-Conditioned-Puppet,"Atria:
",,"...Alright, just&mdash; please don't tell them I said anything. Nobody... has ever, er... offered this to me, so... I'm not really sure how they would react if they found out.
"
Chapter_1_0049600,Healing-the-Conditioned-Puppet,"Narration:
",,"You nod, reassuring her.
"
Chapter_1_0049900,Healing-the-Conditioned-Puppet,"Player:
",,"I wouldn't dream of it.
"
Chapter_1_0050200,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria visibly relaxes, her tense posture softening slightly as she starts to consider sharing her experiences. It's a step into the unknown for her. 
"
Chapter_1_0050500,Healing-the-Conditioned-Puppet,"Atria:
",,"Okay, just... give me a moment. 
"
Chapter_1_0050800,Healing-the-Conditioned-Puppet,"Narration:
",,"She takes a deep breath, steadying herself as she gathers the courage to break the chains of silence that have bound her for so long.
"
Chapter_1_0051000,Healing-the-Conditioned-Puppet,"[Atria1_Nervous]
",,"[Atria1_Nervous]
"
Chapter_1_0051200,Healing-the-Conditioned-Puppet,"Narration:
",,"A weak smile forms as she reminisces.
"
Chapter_1_0051500,Healing-the-Conditioned-Puppet,"Atria:
",,"I met them in 2nd grade, and they were the first people in my life that would actually call me a friend. ...They never really liked me hanging out with others. So, since then, I've just kind of stuck with them.
"
Chapter_1_0051700,Healing-the-Conditioned-Puppet,"Atria:
",,"They helped me, and they still help me to this day. The least I can do for them is follow a couple orders here and there. ...I don't exactly know what would happen if I didn't do as they asked, anyways. There's no use putting up too much of a fight.
"
Chapter_1_0052000,Healing-the-Conditioned-Puppet,"Narration:
",,"A small, breathless laugh leaves her, but it seems rather simulated.
"
Chapter_1_0052300,Healing-the-Conditioned-Puppet,"Atria:
",,"They remind me when I speak too much, and push me to improve myself. They put up with me, even now, after years of not being able to keep to myself.
"
Chapter_1_0052500,Healing-the-Conditioned-Puppet,"[Atria1_Timid]
",,"[Atria1_Timid]
"
Chapter_1_0052800,Healing-the-Conditioned-Puppet,"Narration:
",,"Atria's expression fades as she takes a moment to think about what she had just said. Quietly, she repeats her words to herself.
"
Chapter_1_0053100,Healing-the-Conditioned-Puppet,"Atria:
",,"...Years.
"
Chapter_1_0053400,Healing-the-Conditioned-Puppet,"Atria:
",,"I'm... lucky they even stick around.
"
Chapter_1_0053700,Healing-the-Conditioned-Puppet,"Narration:
",,"Her words are solemn, yet she accepts this idea as the truth with no troubles. You shake your head.
"
