_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_1-0025900,The-Conditioned-Puppet,"Kyo:
",,"I told you if you actually took the time to tune into a conversation, it wouldn’t be so hard to find someone.
"
Chapter_1-0026200,The-Conditioned-Puppet,"Player:
",,"What, do you want me to go get her and ask her to join a radio club after that?
"
Chapter_1-0026500,The-Conditioned-Puppet,"Narration:
",,"His eyes flicker, looking at the school door where Atria had run off to, then back at you.
"
Chapter_1-0026700,The-Conditioned-Puppet,"Narration:
",,"Back… and forth… and back… and–
"
Chapter_1-0027000,The-Conditioned-Puppet,"Kyo:
",,"So… are you gonna just sit there lazily? Seriously?
"
Chapter_1-0027300,The-Conditioned-Puppet,"Player:
",,"Wh–
"
Chapter_1-0027600,The-Conditioned-Puppet,"Kyo:
",,"Are you even gonna do something? Or nah?
"
Chapter_1-0027900,The-Conditioned-Puppet,"Narration:
",,"Kyo looks at you, like he wants you to go run after her. It’s… oddly ominous. Like he just wants an excuse to make you speak with Atria. …Does he know her or something? Is that what this was all about??
"
Chapter_1-0028100,The-Conditioned-Puppet,"[Proceed to two choices: <Ignore the whole incident> or <Go search for Atria>]
",,"[Proceed to two choices: <Ignore the whole incident> or <Go search for Atria>]
"
Chapter_1-0028300,The-Conditioned-Puppet,"[Choice 1: Ignore the whole incident]
",,"[Choice 1: Ignore the whole incident]
"
Chapter_1-0028600,The-Conditioned-Puppet,"Player:
",,"I really don’t think I should interfere…
"
Chapter_1-0028800,The-Conditioned-Puppet,"[Kyo_FP_Bruh]
",,"[Kyo_FP_Bruh]
"
Chapter_1-0029100,The-Conditioned-Puppet,"Narration:
",,"Kyo stares at you with a tinge of concern.
"
Chapter_1-0029400,The-Conditioned-Puppet,"Kyo:
",,"…Don’t you think she would be a good candidate for the radio club? …Can’t you just… tell?
"
Chapter_1-0029700,The-Conditioned-Puppet,"Narration:
",,"He clearly knows more than he's letting on… his consistently unsettling statements are starting to stand out more and more…
"
Chapter_1-0029900,The-Conditioned-Puppet,"Narration:
",,"Eh, surely it's nothing.
"
Chapter_1-0030200,The-Conditioned-Puppet,"Player:
",,"What is she, the ‘chosen one’ or something?
"
Chapter_1-0030500,The-Conditioned-Puppet,"Narration:
",,"You joke, rolling your eyes.
"
Chapter_1-0030700,The-Conditioned-Puppet,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_1-0030900,The-Conditioned-Puppet,"[Choice 2: Go search for Atria]
",,"[Choice 2: Go search for Atria]
"
Chapter_1-0031000,The-Conditioned-Puppet,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_1-0031300,The-Conditioned-Puppet,"Player:
",,"Fine, fine. Let’s go find her, alright?
"
Chapter_1-0031600,The-Conditioned-Puppet,"Kyo [Kyo_FP_Bruh]:
",,"...Actually, I think you should go on your own. I… will only get in the way.
"
Chapter_1-0031900,The-Conditioned-Puppet,"Narration:
",,"He speaks in an eerie tone, as if he’s admitting to something. What on earth is up with him?
"
Chapter_1-0032200,The-Conditioned-Puppet,"Player:
",,"…Okay? So… you just want me to convince her to join?
"
Chapter_1-0032400,The-Conditioned-Puppet,"[Kyo sprite is removed]
",,"[Kyo sprite is removed]
"
Chapter_1-0032700,The-Conditioned-Puppet,"Narration:
",,"You look at the school building momentarily, sighing. It’s an irritating reality, but the longer you wait, the harder it will be to find her.
"
Chapter_1-0033000,The-Conditioned-Puppet,"Player:
",,"I guess I’ll see you later then-
"
Chapter_1-0033300,The-Conditioned-Puppet,"Narration:
",,"You look back to where Kyo had stood just a moment ago, your eyes only meeting blank space.
"
Chapter_1-0033600,The-Conditioned-Puppet,"Player:
",,"Huh?
"
Chapter_1-0033900,The-Conditioned-Puppet,"Narration:
",,"…He never fails to do something strange, doesn’t he?
"
Chapter_1-0034100,The-Conditioned-Puppet,"Narration:
",,"You figure you should just get moving.
"
Chapter_1-0034400,The-Conditioned-Puppet,"[Transition to School Hallway Day]
",,"[Transition to School Hallway Day]
"
Chapter_1-0034700,The-Conditioned-Puppet,"Narration:
",,"…
"
Chapter_1-0034900,The-Conditioned-Puppet,"Narration:
",,"Alright then, she has to be somewhere around here.
"
Chapter_1-0035200,The-Conditioned-Puppet,"Player:
",,"Atria? Hello?
"
Chapter_1-0035500,The-Conditioned-Puppet,"Narration:
",,"… 
"
Chapter_1-0035700,The-Conditioned-Puppet,"Narration:
",,"Silence.
"
Chapter_1-0036000,The-Conditioned-Puppet,"Player:
",,"Atria? Don’t worry… I’m not gonna yell.
"
Chapter_1-0036200,The-Conditioned-Puppet,"[Atria1_Sad]
",,"[Atria1_Sad]
"
Chapter_1-0036300,The-Conditioned-Puppet,"[Centered]
",,"[Centered]
"
Chapter_1-0036600,The-Conditioned-Puppet,"Narration:
",,"You glance around, scanning the halls, your eyes spotting a fragile figure hunched in the corner. The eye contact causes her body to tense, as if she were expecting judgment, or ridicule.
"
Chapter_1-0036900,The-Conditioned-Puppet,"Atria:
",,"…W-why do you… know my name…?
"
Chapter_1-0037200,The-Conditioned-Puppet,"Narration:
",,"Atria speaks between quiet sobs, her voice strained with emotion. She’s vulnerable, her guard shattered from the weight of her own struggles.
"
Chapter_1-0037500,The-Conditioned-Puppet,"Player:
",,"I… overheard your conversation earlier.
"
Chapter_1-0037800,The-Conditioned-Puppet,"Narration:
",,"You take a few steps towards her, careful not to invade her space. Despite your carefulness, she pushes herself against the walls, making herself appear as small and insignificant as possible.
"
Chapter_1-0038100,The-Conditioned-Puppet,"Atria:
",,"D-did they send you here… to deal with me…?
"
Chapter_1-0038400,The-Conditioned-Puppet,"Narration:
",,"Her voice drips with anticipation. Anticipation to be met with some sort of pain, whether it be emotional or physical.
"
Chapter_1-0038700,The-Conditioned-Puppet,"Player:
",,"No– it’s nothing of the sort. My name is Player, I’m only here to check in on you. It must be really exhausting having to listen to their torment.
"
Chapter_1-0038900,The-Conditioned-Puppet,"Player:
",,"Do they constantly tell you things like that?
"
Chapter_1-0039200,The-Conditioned-Puppet,"Atria:
",,"I-…
"
Chapter_1-0039500,The-Conditioned-Puppet,"Narration:
",,"Atria hesitates, unsure whether she should even respond to such a question.
"
Chapter_1-0039800,The-Conditioned-Puppet,"Atria:
",,"They… they just want what’s best for me. They’ve been my friends for a long time.	
"
Chapter_1-0040100,The-Conditioned-Puppet,"Narration:
",,"…
"
Chapter_1-0040300,The-Conditioned-Puppet,"Narration:
",,"If you were to disregard the scene that had taken place earlier, her self-assured words would seem genuine. 
"
Chapter_1-0040500,The-Conditioned-Puppet,"Narration:
",,"She's noticeably frustrated, like she's trying to convince you to believe in her words. Has she really been tricked into thinking she's at fault? To the point she would stand up for those so-called ‘friends’?
"
Chapter_1-0040800,The-Conditioned-Puppet,"Player:
",,"How long, exactly, have they been your friends?
"
Chapter_1-0041100,The-Conditioned-Puppet,"Narration:
",,"Your tone is soft, encouraging her to open up. Even so, her eyes dart around, desperately seeking for anywhere to look except your own gaze.
"
Chapter_1-0041400,The-Conditioned-Puppet,"Atria:
",,"…As long as I remember. Really, I’m serious… they’re just trying to deal with me.
"
Chapter_1-0041700,The-Conditioned-Puppet,"Player:
",,"Don’t you think they are being a bit… ah, harsh?
"
Chapter_1-0041900,The-Conditioned-Puppet,"[Atria2_Sad]
",,"[Atria2_Sad]
"
Chapter_1-0042200,The-Conditioned-Puppet,"Narration:
",,"You observe Atria closely, noticing the conflict within her as she struggles with her loyalty to her ‘friends’ and their effect on her emotional stability. She seems torn, caught between the conflicting beliefs instilled by her ‘friends’ and the flickers of doubt emerging within her.
"
Chapter_1-0042400,The-Conditioned-Puppet,"Narration:
",,"She speaks, her voice laced with a forced conviction.
"
Chapter_1-0042700,The-Conditioned-Puppet,"Atria:
",,"It's… fine. I’m used to it.
"
Chapter_1-0043000,The-Conditioned-Puppet,"Narration:
",,"…Used to it?
"
Chapter_1-0043200,The-Conditioned-Puppet,"Narration:
",,"You struggle for a good moment, before a realization hits you; her perception of reality has been shaped by years of… whatever they had done to her.
"
Chapter_1-0043400,The-Conditioned-Puppet,"Narration:
",,"Comforting and giving advice wasn’t exactly your strong suit.
"
Chapter_1-0043700,The-Conditioned-Puppet,"Player:
",,"Atria… that's not normal.
"
Chapter_1-0044000,The-Conditioned-Puppet,"Atria [Atria2_Timid]:
",,"Huh?
"
Chapter_1-0044300,The-Conditioned-Puppet,"Narration:
",,"She takes a few seconds to herself, a mix of confusion and curiosity seeping through her expression. You take the silence as an opportunity to explain and clear up any possible questions.
"
Chapter_1-0044600,The-Conditioned-Puppet,"Player:
",,"What I mean is, friends are meant to encourage your hobbies, and allow you to open up about yourself. What I saw back there wasn’t healthy nor acceptable.
"
Chapter_1-0044900,The-Conditioned-Puppet,"Narration:
",,"You speak with a confident tone, pushing aside your own uncertainties on how to navigate such a sensitive conversation. The more you speak, however, the more confusion crosses Atrias face.
"
Chapter_1-0045200,The-Conditioned-Puppet,"Atria:
",,"But… that's how it’s always been. It's been like that for as long as I remember.
"
Chapter_1-0045500,The-Conditioned-Puppet,"Narration:
",,"The confusion of the whole situation only proved the depth of her conditioning.
"
Chapter_1-0045700,The-Conditioned-Puppet,"Narration:
",,"The dynamics you had witnessed between her and her so-called ‘friends’ seem to be ingrained in her entire understanding of relationships. It blurs the line of what she depicts as acceptable or not. 
"
Chapter_1-0046000,The-Conditioned-Puppet,"Player:
",,"Do you mind explaining to me what your friends have been like towards you? Perhaps I can get a better insight on what exactly is going on.
"
Chapter_1-0046200,The-Conditioned-Puppet,"Player:
",,"I… understand if you don’t want to share. Though it really could help me evaluate who’s in the wrong.
"
Chapter_1-0046500,The-Conditioned-Puppet,"Atria [Atria1_Timid]:
",,"…I would, but… they don’t really like me talking to other people…
"
Chapter_1-0046700,The-Conditioned-Puppet,"Atria [Atria1_Timid]:
",,"…But… the way you are talking to me completely contradicts the things that they have said would happen if I did…
"
Chapter_1-0047000,The-Conditioned-Puppet,"Narration:
",,"Atria mumbles, taking in a deep breath as she contemplates whether or not she should open up.
"
Chapter_1-0047300,The-Conditioned-Puppet,"Atria:
",,"…Alright, just– please don’t tell them I said anything. Nobody… has ever, er… offered this to me, so… I’m not really sure how they would react if they found out.
"
Chapter_1-0047600,The-Conditioned-Puppet,"Narration:
",,"You nod, reassuring her.
"
Chapter_1-0047900,The-Conditioned-Puppet,"Player:
",,"I wouldn’t dream of it.
"
Chapter_1-0048200,The-Conditioned-Puppet,"Narration:
",,"Atria visibly relaxes, her tense posture softening slightly as she starts to consider sharing her experiences. It's a step into the unknown for her. 
"
Chapter_1-0048500,The-Conditioned-Puppet,"Atria:
",,"Okay, just… give me a moment. 
"
Chapter_1-0048800,The-Conditioned-Puppet,"Narration:
",,"She takes a deep breath, steadying herself as she gathers the courage to break the chains of silence that have bound her for so long.
"
Chapter_1-0049000,The-Conditioned-Puppet,"[Atria1_Nervous]
",,"[Atria1_Nervous]
"
Chapter_1-0049200,The-Conditioned-Puppet,"Narration:
",,"A small smile forms as she reminisces.
"
Chapter_1-0049500,The-Conditioned-Puppet,"Atria:
",,"I met them in 2nd grade, and they were the first people in my life that would actually call me a friend. …They never really liked me hanging out with others. So, since then, I’ve just kind of stuck with them.
"
Chapter_1-0049700,The-Conditioned-Puppet,"Atria:
",,"They helped me, and they still help me to this day. The least I can do for them is follow a couple orders here and there. …I don’t exactly know what would happen if I didn’t do as they asked, anyways. There's no use putting up too much of a fight.
"
Chapter_1-0050000,The-Conditioned-Puppet,"Narration:
",,"A small, breathless laugh leaves her, but it seems rather simulated.
"
Chapter_1-0050300,The-Conditioned-Puppet,"Atria:
",,"They remind me when I speak too much, and push me to improve myself. They put up with me, even now, after years of not being able to keep to myself.
"
Chapter_1-0050500,The-Conditioned-Puppet,"[Atria1_Timid]
",,"[Atria1_Timid]
"
Chapter_1-0050800,The-Conditioned-Puppet,"Narration:
",,"Atria’s expression fades as she takes a moment to think about what she had just said. Quietly, she repeats her words to herself.
"
Chapter_1-0051100,The-Conditioned-Puppet,"Atria:
",,"…Years.
"
Chapter_1-0051400,The-Conditioned-Puppet,"Atria:
",,"I’m… lucky they even stick around.
"
Chapter_1-0051700,The-Conditioned-Puppet,"Narration:
",,"Her words are solemn, yet she accepts this idea as the truth with no troubles. You shake your head.
"
Chapter_1-0052000,The-Conditioned-Puppet,"Player:
",,"I… I can’t know exactly what your life has been like, but from what I saw back there, they don’t seem like they are doing this for your sake. I can understand it's difficult to accept this, especially since you haven’t been exposed to kinder relationships.
"
Chapter_1-0052200,The-Conditioned-Puppet,"Player:
",,"However, isolating you from others and demanding obedience is not a healthy dynamic. Your desire to talk and express yourself isn’t a bad thing. It’s individuality, and it shouldn’t be suppressed.
"
Chapter_1-0052500,The-Conditioned-Puppet,"Narration:
",,"You emphasize the qualities of healthy relationships, hoping your words impact her twisted sense of what a friend is.
"
Chapter_1-0052700,The-Conditioned-Puppet,"[Atria2_Timid]
",,"[Atria2_Timid]
"
Chapter_1-0052900,The-Conditioned-Puppet,"Narration:
",,"She looks up in thought, finding it difficult to grasp the foreign concept that her ‘friends’ actions may not align with true friendship.
"
Chapter_1-0053200,The-Conditioned-Puppet,"Atria:
",,"But… they've always said it's for my own good. That their guidance and control are necessary to make me better. Isn’t… that how friends are supposed to be?
"
Chapter_1-0053500,The-Conditioned-Puppet,"Narration:
",,"You look at her questioningly, wondering how exactly you could explain this to her when her thought process had been so warped and muddled.
"
Chapter_1-0053800,The-Conditioned-Puppet,"Player:
",,"…Here, imagine this; a friendship where you are allowed to express yourself freely, and your thoughts and feelings are valued. A friendship where you're encouraged to pursue your passions and dreams without fear of judgment or criticism. 
"
Chapter_1-0054100,The-Conditioned-Puppet,"Narration:
",,"Atria's eyes widen, fascinated in the allure of this alternate reality.
"
Chapter_1-0054300,The-Conditioned-Puppet,"[Atria1_Timid]
",,"[Atria1_Timid]
"
Chapter_1-0054600,The-Conditioned-Puppet,"Atria:
",,"…Are you sure… that’s really possible?
"
Chapter_1-0054900,The-Conditioned-Puppet,"Narration:
",,"You nod, offering her your hand. She reluctantly takes it, standing.
"
Chapter_1-0055200,The-Conditioned-Puppet,"Player:
",,"...I understand if you don’t believe me, but hey, why not try it out?
"
Chapter_1-0055500,The-Conditioned-Puppet,"Atria [Atria2_Timid]:
",,"…
"
Chapter_1-0055700,The-Conditioned-Puppet,"Atria [Atria2_Timid]:
",,"…I-I’m scared…
"
Chapter_1-0055900,The-Conditioned-Puppet,"Atria [Atria2_Timid]:
",,"…What are they going to think?
"
Chapter_1-0056200,The-Conditioned-Puppet,"Narration:
",,"You look at her with solemn eyes, acknowledging the severity of her situation.
"
Chapter_1-0056400,The-Conditioned-Puppet,"[Proceed to two choices: <Tell her to confront them?> or <Tell her to take her time>]
",,"[Proceed to two choices: <Tell her to confront them?> or <Tell her to take her time>]
"
Chapter_1-0056600,The-Conditioned-Puppet,"[Choice 1: Tell her to confront them]
",,"[Choice 1: Tell her to confront them]
"
Chapter_1-0056900,The-Conditioned-Puppet,"Player:
",,"Atria, I understand your attachment to them, but a lot of their actions that you’ve explained to me don’t seem justifiable.
"
