_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_3-0003000,The-Moon-Prince,"Narration:
",,"The two start squealing before the girl faints in the boy's arms, making him drop his sign.
"
Chapter_3-0003300,The-Moon-Prince,"Player:
",,"	That must be the popular guy of the school I heard about. Esmeray Regulus, I think?
"
Chapter_3-0003600,The-Moon-Prince,"Narration:
",,"	You don't really pay too much attention to the crowd. If anything, it's a little annoying.
"
Chapter_3-0003800,The-Moon-Prince,"Narration:
",,"The bell rings, meaning most students will be late to their class if they don't get going, including yourself.
"
Chapter_3-0004100,The-Moon-Prince,"Student:
",,"	See you later, Esmeray!
"
Chapter_3-0004400,The-Moon-Prince,"Narration:
",,"	You walk past the crowd, hearing Esmeray laugh at the random person and wave at them.
"
Chapter_3-0004600,The-Moon-Prince,"Narration:
",,"	You slow down your pace. Something about that laugh is weird.
"
Chapter_3-0004800,The-Moon-Prince,"Narration:
",,"	You turn around, looking closely at Esmeray.
"
Chapter_3-0005000,The-Moon-Prince,"Narration:
",,"	Sure enough, although Esmeray's face is smiling, his eyes look empty.
"
Chapter_3-0005200,The-Moon-Prince,"Narration:
",,"	You move so that you're partially hidden by a nearby trash can, continuing to observe Esmeray.
"
Chapter_3-0005400,The-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0005600,The-Moon-Prince,"Narration:
",,"Once the crowd is gone, you see Esmeray's smile fall, and his entire face becomes cold. He then starts trudging to his class.
"
Chapter_3-0005800,The-Moon-Prince,"Narration:
",,"	Your eyes widen at what you've just seen, but your thoughts will have to wait. You're late to class!
"
Chapter_3-0006000,The-Moon-Prince,"[Transition to Hallway BG]
",,"[Transition to Hallway BG]
"
Chapter_3-0006100,The-Moon-Prince,"[No Sprites]
",,"[No Sprites]
"
Chapter_3-0006400,The-Moon-Prince,"Narration:
",,"The day is finally over, and you're heading to the Radio Club. You need to strategize with Kyo on how to gain your last member.
"
Chapter_3-0006600,The-Moon-Prince,"Narration:
",,"	On your way there, you hear the faint sounds of guitar chords accompanied by a muffled voice.
"
Chapter_3-0006900,The-Moon-Prince,"Player:
",,"I shouldn't peek… I'm a little busy…
"
Chapter_3-0007200,The-Moon-Prince,"Narration:
",,"But your curiosity is winning today.
"
Chapter_3-0007400,The-Moon-Prince,"Narration:
",,"Quietly, you walk towards the source of the noise.
"
Chapter_3-0007600,The-Moon-Prince,"Narration:
",,"As you get closer, the guitar chord sounds morph into a soft melody, and with it the muffled voice is now distinct and clear.
"
Chapter_3-0007800,The-Moon-Prince,"Narration:
",,"The voice leads you to the entrance of an empty classroom, door slightly ajar, enough to hear the song.
"
Chapter_3-0008000,The-Moon-Prince,"Narration:
",,"The lovely tenor voice makes you almost breathless. You have to see who's making that song.
"
Chapter_3-0008200,The-Moon-Prince,"Narration:
",,"You creep up closer to the crack of the door and carefully pull it wider. Your eyes open in shock.
"
Chapter_3-0008400,The-Moon-Prince,"[Esmeray CG]
",,"[Esmeray CG]
"
Chapter_3-0008700,The-Moon-Prince,"Esmeray:
",,"	Don't need the plastic smiles all up in my face
"
Chapter_3-0008800,The-Moon-Prince,"Esmeray:
",,"	Just wanna be a moonchild and stay in outer space~
"
Chapter_3-0009000,The-Moon-Prince,"Esmeray:
",,"	Don't wanna keep on going on like this
"
Chapter_3-0009100,The-Moon-Prince,"Esmeray:
",,"	These people all really like to miss
"
Chapter_3-0009200,The-Moon-Prince,"Esmeray:
",,"	The fact that I don't care…
"
Chapter_3-0009300,The-Moon-Prince,"Esmeray:
",,"	A fact that they can't bear…
"
Chapter_3-0009500,The-Moon-Prince,"Esmeray:
",,"	…
"
Chapter_3-0009700,The-Moon-Prince,"Esmeray:
",,"	…Someday I will travel far
"
Chapter_3-0009800,The-Moon-Prince,"Esmeray:
",,"	Riding on a shooting star
"
Chapter_3-0009900,The-Moon-Prince,"Esmeray:
",,"	Leaving won't give me a scar
"
Chapter_3-0010000,The-Moon-Prince,"Esmeray:
",,"Cause all I need is me and my guitar~!
"
Chapter_3-0010200,The-Moon-Prince,"[END CG]
",,"[END CG]
"
Chapter_3-0010400,The-Moon-Prince,"Esmeray:
",,"Esmeray ()
"
Chapter_3-0010500,The-Moon-Prince,"[Generic Classroom background]
",,"[Generic Classroom background]
"
Chapter_3-0010800,The-Moon-Prince,"Narration:
",,"	You're in awe, to say the least.
"
Chapter_3-0011000,The-Moon-Prince,"Narration:
",,"Who would've thought that the school's resident popular guy is also a musical talent?
"
Chapter_3-0011300,The-Moon-Prince,"Player:
",,"	…How amazing would it be if he joined the Radio Club?
"
Chapter_3-0011500,The-Moon-Prince,"Player:
",,"…Yeah! Wouldn't he be a good person to arrange music to broadcast? His voice is perfect!
"
Chapter_3-0011700,The-Moon-Prince,"Player:
",,"…
"
Chapter_3-0011900,The-Moon-Prince,"Player:
",,"Should I try to invite him?
"
Chapter_3-0012100,The-Moon-Prince,"[Proceed to two choices: <Knock and try to invite Esmeray> or <Don't knock and invite Esmeray>]
",,"[Proceed to two choices: <Knock and try to invite Esmeray> or <Don't knock and invite Esmeray>]
"
Chapter_3-0012300,The-Moon-Prince,"[Choice 1: Knock and try to invite Esmeray to the Club]
",,"[Choice 1: Knock and try to invite Esmeray to the Club]
"
Chapter_3-0012600,The-Moon-Prince,"Narration:
",,"You take a deep breath and knock quietly before walking into the classroom.
"
Chapter_3-0012800,The-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0013000,The-Moon-Prince,"Narration:
",,"Esmeray immediately stops playing, his face loses its smile, and he turns to you with a cold face.
"
Chapter_3-0013200,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0013400,The-Moon-Prince,"[Choice 2: Don't Knock and invite Esmeray]
",,"[Choice 2: Don't Knock and invite Esmeray]
"
Chapter_3-0013700,The-Moon-Prince,"Narration:
",,"You hesitate in asking Esmeray to join.
"
Chapter_3-0013900,The-Moon-Prince,"Narration:
",,"He's very high profile! Why would he want to join a club that no one knows about?
"
Chapter_3-0014100,The-Moon-Prince,"Narration:
",,"While you were deliberating, you accidentally shuffle in place, bumping into the classroom's door.
"
Chapter_3-0014300,The-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0014500,The-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0014700,The-Moon-Prince,"Narration:
",,"Quickly, Esmeray stops playing, his face loses its smile, and he turns to the door with a cold face.
"
Chapter_3-0014900,The-Moon-Prince,"Narration:
",,"You laugh awkwardly, before slowly entering the room.
"
Chapter_3-0015000,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0015300,The-Moon-Prince,"Player:
",,"	…Hey! That's some amazing playing, you're really talented!
"
Chapter_3-0015500,The-Moon-Prince,"Player:
",,"Esmeray: 
"
Chapter_3-0015600,The-Moon-Prince,"Player:
",,"…
"
Chapter_3-0015900,The-Moon-Prince,"Player:
",,"So, I, uh, I'm part of the Radio Club, and we're currently recruiting members. I think you'd be an amazing fit for it!
"
Chapter_3-0016100,The-Moon-Prince,"Player:
",,"So, what do you say? Would you like to join the Radio Club?
"
Chapter_3-0016400,The-Moon-Prince,"Esmeray [Angry]:
",,"	…Hah! As if I'd join your club. 
"
Chapter_3-0016600,The-Moon-Prince,"Esmeray [Angry]:
",,"Nah, if it's full of eavesdroppers like you, then hell, I definitely don't want to be in any part of it.
"
Chapter_3-0016800,The-Moon-Prince,"[Esmeray sprite disappears]
",,"[Esmeray sprite disappears]
"
Chapter_3-0017100,The-Moon-Prince,"Narration:
",,"Esmeray walks out, leaving you speechless and watching his shrinking figure as he walks down the hallway.
"
Chapter_3-0017300,The-Moon-Prince,"Narration:
",,"Gone was the smile from before.
"
Chapter_3-0017500,The-Moon-Prince,"[Proceed to next scene]
",,"[Proceed to next scene]
"
Chapter_3-0017700,The-Moon-Prince,"[School Hallway Day]
",,"[School Hallway Day]
"
Chapter_3-0017800,The-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0018100,The-Moon-Prince,"Narration:
",,"The next day, you spot Esmeray in the hallway on the way to the Radio Club. Luckily, he was alone.
"
Chapter_3-0018300,The-Moon-Prince,"Narration:
",,"Although he rejected you last time, you won't give up!
"
Chapter_3-0018500,The-Moon-Prince,"Narration:
",,"You know that with his talent in music, he would definitely be a great addition to the club.
"
Chapter_3-0018700,The-Moon-Prince,"Narration:
",,"He is a hidden gem! Not only could he use his talent in music to compose soundtracks for the club, but his voice also fits that of a charming broadcaster perfectly.
"
Chapter_3-0018900,The-Moon-Prince,"Narration:
",,"And, who knows? He could be as good a friend as Atria, Skye, or Kyo.
"
Chapter_3-0019100,The-Moon-Prince,"Narration:
",,"With conviction, you decide that this moment in the hallway would be a good time to try and get him to join the Radio Club.
"
Chapter_3-0019300,The-Moon-Prince,"Narration:
",,"You try to get his attention and wave at him.
"
Chapter_3-0019600,The-Moon-Prince,"Player:
",,"Esmeray!
"
Chapter_3-0019800,The-Moon-Prince,"Player:
",,"Esmeray [Unamused]: 
"
Chapter_3-0019900,The-Moon-Prince,"Player:
",,"…
"
Chapter_3-0020100,The-Moon-Prince,"[Footstep SFX]
",,"[Footstep SFX]
"
Chapter_3-0020200,The-Moon-Prince,"[Esmeray sprite disappears]
",,"[Esmeray sprite disappears]
"
Chapter_3-0020300,The-Moon-Prince,"[Hallway BG]
",,"[Hallway BG]
"
Chapter_3-0020600,The-Moon-Prince,"Narration:
",,"You sigh, thinking you'll try again.
"
Chapter_3-0020800,The-Moon-Prince,"Narration:
",,"You wish Kyo was with you, but you couldn't find him anywhere, and you don't have his phone number.
"
Chapter_3-0021000,The-Moon-Prince,"Narration:
",,"It's at times like this where frustration is high that you wish you could contact him, but this frustration is overtaken by your realization that really you haven't seen him much these past couple of days.
"
Chapter_3-0021200,The-Moon-Prince,"Narration:
",,"Where is he?
"
Chapter_3-0021500,The-Moon-Prince,"Narration:
",,"*BLACK SCREEN TRANSITION*
"
Chapter_3-0021600,The-Moon-Prince,"[Transition to School Hallway Day]
",,"[Transition to School Hallway Day]
"
Chapter_3-0021700,The-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0022000,The-Moon-Prince,"Narration:
",,"After gym class, as you walk to the restroom, you find Esmeray walking out from the unisex restroom door.
"
Chapter_3-0022200,The-Moon-Prince,"Narration:
",,"You try waving at him again, but before you can get within a 10 foot radius of his location, he swiftly walks away in the other direction.
"
Chapter_3-0022400,The-Moon-Prince,"[Esmeray Sprite Disappears]
",,"[Esmeray Sprite Disappears]
"
Chapter_3-0022600,The-Moon-Prince,"Narration:
",,"Groaning, you just go into the restroom.
"
Chapter_3-0022800,The-Moon-Prince,"Narration:
",,"*BLACK SCREEN TRANSITION*
"
Chapter_3-0022900,The-Moon-Prince,"[Transition to School Hallway Day]
",,"[Transition to School Hallway Day]
"
Chapter_3-0023200,The-Moon-Prince,"Narration:
",,"A couple days have passed since you first tried to get Esmeray into the Radio Club, each day being met with more glares and avoidance from Esmeray.
"
Chapter_3-0023400,The-Moon-Prince,"Narration:
",,"Kyo, on the few days you would see him, just made fun of you. Whenever you got irritated and asked him where he had been, he'd change the subject or say he had things going on at home.
"
Chapter_3-0023600,The-Moon-Prince,"Narration:
",,"You would just huff in response and walk with him to the Radio Club classroom.
"
Chapter_3-0023800,The-Moon-Prince,"Narration:
",,"As if receiving Kyo's lack of help wasn't enough, you also dealt with more people trying to accuse Skye of the increasing incidences of vandalism going on, as well as Atria's old friends lurking around and glaring at your club.
"
Chapter_3-0024000,The-Moon-Prince,"[Skye_Default and Atria2_Nervous]
",,"[Skye_Default and Atria2_Nervous]
"
Chapter_3-0024300,The-Moon-Prince,"Skye:
",,"	Tch, they're just jealous they don't have what we have, right y'all?
"
Chapter_3-0024600,The-Moon-Prince,"Narration:
",,"	Skye gestures to you, Atria, and the air next to her while walking down the halls.
"
Chapter_3-0024800,The-Moon-Prince,"Narration:
",,"	Atria looks around.
"
Chapter_3-0025000,The-Moon-Prince,"Narration:
",,"Although they're a lot less intimidated of their friends than before, they're still cautious while walking down the halls with you, Kyo, and Skye.
"
Chapter_3-0025200,The-Moon-Prince,"Narration:
",,"Speaking of Kyo, he's not here, AGAIN. He did tell you that he had a lot of work going on lately, but if the Radio Club's one of his major commitments, how important must those other things be?
"
Chapter_3-0025500,The-Moon-Prince,"Atria:
",,"	W-Well, it seems like we're close to the club room! By the way, w-were we able to 
"
Chapter_3-0025600,The-Moon-Prince,"Atria:
",,"register officially yet?
"
Chapter_3-0025900,The-Moon-Prince,"Player:
",,"	We still need one more member, I think. That's what Kyo told me, anyways.
"
Chapter_3-0026200,The-Moon-Prince,"Skye:
",,"	Mm mm, I see. How's he, by the way? He seems to not be around lately.
"
Chapter_3-0026500,The-Moon-Prince,"Player:
",,"	*Sigh* I don't know, Skye…
"
Chapter_3-0026800,The-Moon-Prince,"Narration:
",,"	There is silence between you three, until Atria clears their throat.
"
Chapter_3-0027100,The-Moon-Prince,"Atria [Atria2_Timid]:
",,"	So, who… who are we trying to recruit?
"
Chapter_3-0027400,The-Moon-Prince,"Narration:
",,"	Skye and Atria turn to you, curiosity shining on their faces.
"
Chapter_3-0027600,The-Moon-Prince,"Narration:
",,"	You sheepishly grin at them.
"
Chapter_3-0027900,The-Moon-Prince,"Player:
",,"	Uh… have you heard of Esmeray Regulus?
"
Chapter_3-0028200,The-Moon-Prince,"Narration:
",,"	Atria's and Skye's eyes widen in shock.
"
Chapter_3-0028500,The-Moon-Prince,"Atria and Skye:
",,"	WHAT?!
"
Chapter_3-0028800,The-Moon-Prince,"Atria [Atria2_Nervous]:
",,"T-That really, r-really high profile person?! The so-called charming f-boy of the school who's so handsome no one really cares if he flirts with everyone?!
"
Chapter_3-0029100,The-Moon-Prince,"Skye:
",,"	Why would he want to join us? Can we even trust him?
"
Chapter_3-0029400,The-Moon-Prince,"Player:
",,"	Hold on, y'all. I haven't brought him in yet. I'm just thinking about bringing him.
"
Chapter_3-0029600,The-Moon-Prince,"Player:
",,"	There are some reasons…
"
Chapter_3-0029900,The-Moon-Prince,"Narration:
",,"	You pause.
"
Chapter_3-0030100,The-Moon-Prince,"Narration:
",,"	You don't know if it's okay to share with them about Esmeray being a musical talent yet.
"
Chapter_3-0030300,The-Moon-Prince,"Narration:
",,"	It'd be best to get his consent first.
"
Chapter_3-0030600,The-Moon-Prince,"Player:
",,"A-Anyways, I think he would fit right in. If– I mean, when I bring him in, you'll see why. Can you trust me?
"
Chapter_3-0030900,The-Moon-Prince,"Narration:
",,"	With some hesitation, they both nod at you.
"
Chapter_3-0031100,The-Moon-Prince,"Narration:
",,"	Atria has a wary smile on their face, while Skye pushes up her glasses.
"
Chapter_3-0031300,The-Moon-Prince,"Narration:
",,"	You smile, happy to have them as your friends.
"
Chapter_3-0031600,The-Moon-Prince,"Player:
",,"	Thanks, y'all.
"
Chapter_3-0031800,The-Moon-Prince,"Player:
",,"*BLACK SCREEN TRANSITION*
"
Chapter_3-0031900,The-Moon-Prince,"[School Hallway Day]
",,"[School Hallway Day]
"
Chapter_3-0032200,The-Moon-Prince,"Narration:
",,"Although you said that you would bring Esmeray to them, it's proving to be harder than you thought.
"
Chapter_3-0032400,The-Moon-Prince,"Narration:
",,"It's been a couple of days since you told Atria and Skye to trust you. You were at the point of giving up on pursuing Esmeray, and going back to Atria and Skye in defeat.
"
Chapter_3-0032600,The-Moon-Prince,"Narration:
",,"Before you do so, you decide to trudge up the steps that lead to the rooftop, hoping to just have a quiet lunch.
"
Chapter_3-0032800,The-Moon-Prince,"Narration:
",,"As you get closer to the door of the rooftop, you hear the sound of familiar singing.
"
Chapter_3-0033000,The-Moon-Prince,"Narration:
",,"When you get to the slightly open door (Again?? You think to yourself.), you stop and peek through the crack, only to see Esmeray sitting on a bench as he sways to the melody he is singing.
"
Chapter_3-0033200,The-Moon-Prince,"[Transition to Rooftop Day]
",,"[Transition to Rooftop Day]
"
Chapter_3-0033300,The-Moon-Prince,"[Esmeray Genuine]
",,"[Esmeray Genuine]
"
Chapter_3-0033600,The-Moon-Prince,"Esmeray:
",,"What if I could fly to the blue sugar sky?
"
Chapter_3-0033700,The-Moon-Prince,"Esmeray:
",,"Wouldn't that be sweet
"
Chapter_3-0033800,The-Moon-Prince,"Esmeray:
",,"…
"
Chapter_3-0033900,The-Moon-Prince,"Esmeray:
",,"Don't wanna deal with a lie
"
Chapter_3-0034000,The-Moon-Prince,"Esmeray:
",,"Just wanna move to the rhythm of the beat
"
Chapter_3-0034200,The-Moon-Prince,"Esmeray:
",,"If only they could see…
"
Chapter_3-0034300,The-Moon-Prince,"Esmeray:
",,"I just wanna go far
"
Chapter_3-0034400,The-Moon-Prince,"Esmeray:
",,"That could be my remedy
"
Chapter_3-0034500,The-Moon-Prince,"Esmeray:
",,"…
"
Chapter_3-0034600,The-Moon-Prince,"Esmeray:
",,"But all I got is me and my guitar…
"
Chapter_3-0034900,The-Moon-Prince,"Narration:
",,"	Esmeray continues to sing and hum, while you start to think.
"
Chapter_3-0035100,The-Moon-Prince,"Narration:
",,"	How long has it been since you started trying to get him to join the club?
"
Chapter_3-0035300,The-Moon-Prince,"Narration:
",,"	If you go to him now, would it make a difference?
"
Chapter_3-0035600,The-Moon-Prince,"Player:
",,"	Should I… have one more go?
"
Chapter_3-0035800,The-Moon-Prince,"[Proceed to three choices: <Invite Esmeray to the club> or <Hesitate> or <Turn around and go back down the stairs>]
",,"[Proceed to three choices: <Invite Esmeray to the club> or <Hesitate> or <Turn around and go back down the stairs>]
"
Chapter_3-0036000,The-Moon-Prince,"[Choice 1: Invite Esmeray to the Club]
",,"[Choice 1: Invite Esmeray to the Club]
"
Chapter_3-0036300,The-Moon-Prince,"Narration:
",,"You remember how it went the last time you had found Esmeray sitting alone and singing to himself, as well as the stinging rejection that came with it.
"
Chapter_3-0036500,The-Moon-Prince,"Narration:
",,"But, you also remember the friends you made along the way, and the benefits of having Esmeray in the club.
"
Chapter_3-0036700,The-Moon-Prince,"Narration:
",,"Like last time, you take a deep breath before pushing open the door to the rooftop boldly.
"
Chapter_3-0036900,The-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0037100,The-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0037300,The-Moon-Prince,"Narration:
",,"Esmeray stops singing and turns to the door, only to make eye contact with you.
"
Chapter_3-0037500,The-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0037700,The-Moon-Prince,"Narration:
",,"He immediately stops smiling. There's a long pause as Esmeray stares at you long and hard.
"
Chapter_3-0037900,The-Moon-Prince,"Narration:
",,"But, rather than pushing you away for the umpteenth time, he rolls his eyes and shifts to the side, making room for you to sit next to him.
"
Chapter_3-0038100,The-Moon-Prince,"Narration:
",,"Your eyes widen, but you don't want to let go of this opportunity, and go and sit next to him.
"
Chapter_3-0038300,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0038500,The-Moon-Prince,"[Choice 2: Hesitate]
",,"[Choice 2: Hesitate]
"
Chapter_3-0038700,The-Moon-Prince,"Narration:
",,"You remember how it went the last time you had found Esmeray sitting alone and singing to himself, as well as the stinging rejection that came with it.
"
Chapter_3-0038900,The-Moon-Prince,"Narration:
",,"What would be the difference now?
"
Chapter_3-0039100,The-Moon-Prince,"Narration:
",,"Sure, you pestered him the last couple of days so maybe he'll consider it.
"
Chapter_3-0039300,The-Moon-Prince,"Narration:
",,"But what if he doesn't?
"
Chapter_3-0039500,The-Moon-Prince,"Narration:
",,"While deliberating and waving your arms around, trying to make a plan, your thoughts distract you so much to the point that you accidentally hit the door wide open.
"
Chapter_3-0039700,The-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0039900,The-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0040100,The-Moon-Prince,"Narration:
",,"Esmeray stops singing and turns to the door, only to make eye contact with you.
"
Chapter_3-0040300,The-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0040500,The-Moon-Prince,"Narration:
",,"He immediately stops smiling. There's a long pause. You can hardly breathe as Esmeray stares at you long and hard.
"
Chapter_3-0040700,The-Moon-Prince,"Narration:
",,"But, rather than pushing you away for the umpteenth time, he rolls his eyes and shifts to the side, making room for you to sit next to him.
"
Chapter_3-0040900,The-Moon-Prince,"Narration:
",,"Your eyes widen, but you don't want to let go of this opportunity, and go and sit next to him.
"
Chapter_3-0041100,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0041300,The-Moon-Prince,"[Choice 3: Turn around and Go Back Down the Stairs]
",,"[Choice 3: Turn around and Go Back Down the Stairs]
"
Chapter_3-0041600,The-Moon-Prince,"Narration:
",,"You remember how it went the last time you had found Esmeray sitting alone and singing to himself, as well as the stinging rejection that came with it.
"
Chapter_3-0041800,The-Moon-Prince,"Narration:
",,"You remember how tiring it was to have the courage to face Esmeray and invite him over and over, only for him to brush you off.
"
Chapter_3-0042000,The-Moon-Prince,"Narration:
",,"Maybe this was the time to finally give up.
"
Chapter_3-0042200,The-Moon-Prince,"Narration:
",,"Thinking so, you turn around, getting ready to go down the stairs again.
"
Chapter_3-0042400,The-Moon-Prince,"Narration:
",,"...Unfortunately for you, you turn so quickly that your elbow slams into the door, making it creak loudly as it swings wide open.
"
Chapter_3-0042600,The-Moon-Prince,"Narration:
",,"*CREAK* [Door creak SFX]
"
Chapter_3-0042800,The-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0043000,The-Moon-Prince,"Narration:
",,"Esmeray stops singing and turns to the door, only to make eye contact with you.
"
Chapter_3-0043200,The-Moon-Prince,"[Esmeray Unamused]
",,"[Esmeray Unamused]
"
Chapter_3-0043400,The-Moon-Prince,"Narration:
",,"He immediately stops smiling. There's a long pause. You can hardly breathe as Esmeray stares at you long and hard.
"
Chapter_3-0043700,The-Moon-Prince,"Player:
",,"	Is he gonna push me away again?...
"
Chapter_3-0044000,The-Moon-Prince,"Narration:
",,"But, rather than pushing you away for the umpteenth time, he rolls his eyes and shifts to the side, making room for you to sit next to him.
"
Chapter_3-0044200,The-Moon-Prince,"Narration:
",,"Your eyes widen, but you don't want to let go of this opportunity, and go and sit next to him.
"
Chapter_3-0044300,The-Moon-Prince,"[Scene reconverges here]
",,"[Scene reconverges here]
"
Chapter_3-0044600,The-Moon-Prince,"Player:
",," …Hi, Esmeray.
"
Chapter_3-0044800,The-Moon-Prince,"[Esmeray Neutral]
",,"[Esmeray Neutral]
"
Chapter_3-0045100,The-Moon-Prince,"Narration:
",,"Esmeray nods, looking down at the lunch in his lap and shifting the food around with the fork absentmindedly.
"
Chapter_3-0045400,The-Moon-Prince,"Player:
",,"…
"
Chapter_3-0045700,The-Moon-Prince,"Esmeray:
",,"…
"
Chapter_3-0045900,The-Moon-Prince,"Esmeray:
",,"Player: 
"
Chapter_3-0046000,The-Moon-Prince,"Esmeray:
",,"So–
"
Chapter_3-0046200,The-Moon-Prince,"Esmeray:
",,"Esmeray: 
"
Chapter_3-0046300,The-Moon-Prince,"Esmeray:
",,"Why me?
"
Chapter_3-0046600,The-Moon-Prince,"Narration:
",,"You pause as Esmeray looks at you with a blank face.
"
Chapter_3-0046800,The-Moon-Prince,"Narration:
",,"Player: 
"
Chapter_3-0046900,The-Moon-Prince,"Narration:
",,"Excuse me?
"
Chapter_3-0047100,The-Moon-Prince,"Narration:
",,"Esmeray: 
"
Chapter_3-0047200,The-Moon-Prince,"Narration:
",,"Why me? Don't you have, like, other friends? What about those multicolored-haired weirdos– I mean, friends in your club already?
"
Chapter_3-0047500,The-Moon-Prince,"Narration:
",,"He pauses.
"
Chapter_3-0047700,The-Moon-Prince,"Narration:
",,"You side-eye Esmeray.
"
Chapter_3-0047900,The-Moon-Prince,"Narration:
",,"He looks blankly back at you.
"
Chapter_3-0048200,The-Moon-Prince,"Player:
",,"	I heard that.
"
Chapter_3-0048500,The-Moon-Prince,"Esmeray:
",,"	Nah, you didn't.
"
Chapter_3-0048800,The-Moon-Prince,"Narration:
",,"	You playfully glare at him before turning to your own lunch and shifting in your seat.
"
Chapter_3-0049100,The-Moon-Prince,"Player:
",,"	I'll be blunt. I just think you would make a good addition to the club.
"
Chapter_3-0049400,The-Moon-Prince,"Narration [Esmeray Unamused]:
",,"Esmeray raises his eyebrow at you in disbelief, and his eyes look at you as if asking you, ""Seriously?""
"
Chapter_3-0049700,The-Moon-Prince,"Player:
",,"Not only are you very talented in music – which would be helpful to use whenever we do broadcasts – but I think your presence alone would be good publicity for the club.
"
Chapter_3-0050000,The-Moon-Prince,"Narration:
",,"	Esmeray scoffs at this, but continues to listen regardless.
"
Chapter_3-0050300,The-Moon-Prince,"Player:
",,"	And also, I would like to be friends with you. You seem interesting, and nicer than you 
"
Chapter_3-0050400,The-Moon-Prince,"Player:
",,"show. Although, you need to fix that playboy personality of yours.
"
Chapter_3-0050700,The-Moon-Prince,"Esmeray [Amused]:
",,"	Pfft–
"
Chapter_3-0051000,The-Moon-Prince,"Narration:
",,"You quickly turn to Esmeray in disbelief, only to find his face contorted into a laughing, genuine smile.
"
Chapter_3-0051300,The-Moon-Prince,"Esmeray:
",,"	Playboy? Me? Nah, das crazy, what do you mean?
"
Chapter_3-0051500,The-Moon-Prince,"Esmeray:
",,"Like, I thought that's how you're supposed to act when you want to make friends?
"
Chapter_3-0051800,The-Moon-Prince,"Narration:
",,"	Now it's your turn to laugh.
"
Chapter_3-0052100,The-Moon-Prince,"Player:
",,"Hah, what? Really? You really thought the best way to socialize with people was to rizz them up? HAHA, that's HILARIOUS!
"
