_DialogCode,_Chapter,_Name,_Comment,_Text
CHAP1-0002100,Prologue-A-Colorful-Entrance,"Narration:
",,"Ooh, a debate club poster. You don't consider yourself a chatterbox, but it's always fascinating to listen to other people's perspectives and find ways to decimate their arguments. It's basically a fun way to talk shit to others. Well, for the most part, save for some annoyingly serious people...
"
CHAP1-0002300,Prologue-A-Colorful-Entrance,"Narration:
",,"Damn, besides the debate club, it looks like you don't have many good options here.
"
CHAP1-0002500,Prologue-A-Colorful-Entrance,"Narration:
",,"Wait, what's with that poster over there? 
"
CHAP1-0002700,Prologue-A-Colorful-Entrance,"[Radio club poster (wall poster). Allow toggle for zoom in to the [RadioClub.png] in Art folder.]
",,"[Radio club poster (wall poster). Allow toggle for zoom in to the [RadioClub.png] in Art folder.]
"
CHAP1-0002900,Prologue-A-Colorful-Entrance,"Narration:
",,"It advertises... a radio club? Interesting. Teachers love to praise your diction and confidence in your class presentations. This could be worth a try. 
"
CHAP1-0003100,Prologue-A-Colorful-Entrance,"Narration:
",,"You enter a nearby room with the radio club sign on its door. 
"
CHAP1-0003300,Prologue-A-Colorful-Entrance,"[Music_Room_Basic]
",,"[Music_Room_Basic]
"
CHAP1-0003500,Prologue-A-Colorful-Entrance,"[Kyo_BP_Default]
",,"[Kyo_BP_Default]
"
CHAP1-0003600,Prologue-A-Colorful-Entrance,"[Centered]
",,"[Centered]
"
CHAP1-0003800,Prologue-A-Colorful-Entrance,"Narration:
",,"There's only one student here. Yet you can tell that you're in the right place. Her appearance is just as colorful as the poster, and the graffiti besides her only emphasizes that.
"
CHAP1-0004000,Prologue-A-Colorful-Entrance,"Narration:
",,"The microphone on the other side of the room looks too high for her to reach. That’s a bit weird.
"
CHAP1-0004200,Prologue-A-Colorful-Entrance,"Narration:
",,"It looks like the girl’s still on her phone. You decide to get her attention.
"
CHAP1-0004500,Prologue-A-Colorful-Entrance,"Player:
",,"Hi, I wanna join the radio club.
"
CHAP1-0004800,Prologue-A-Colorful-Entrance,"Narration:
",,"She puts her phone away and turns around.
"
CHAP1-0005100,Prologue-A-Colorful-Entrance,"??? [Kyo_FP_Shocked]:
",,"AAAAAAAAAAAAAAAAAAAAH!!!
"
CHAP1-0005400,Prologue-A-Colorful-Entrance,"Narration:
",,"The student's voice then drops a few octaves lower than you expect her to have.
"
CHAP1-0005700,Prologue-A-Colorful-Entrance,"??? [Kyo_FP_Bruh]:
",,"You fucking scared the shit out of me! My god. 
"
CHAP1-0006000,Prologue-A-Colorful-Entrance,"Narration:
",,"Well, you now know two things. One, this girl is actually a guy. Two, this dude’s language is as colorful as his hair. What a bombastic impression you’ve left on each other. It only goes uphill from here.
"
CHAP1-0006300,Prologue-A-Colorful-Entrance,"Player:
",,"Sorry, I just walked in. Is this the wrong room? I think I'm in the wrong ro—
"
CHAP1-0006600,Prologue-A-Colorful-Entrance,"Kyo [FP_Default]:
",,"No no, wait. I made sure that the door had the sign on it. You're here for the radio club, right?
"
CHAP1-0006900,Prologue-A-Colorful-Entrance,"Player:
",,"Yeah, that's kinda what I said before you started freaking out. 
"
CHAP1-0007200,Prologue-A-Colorful-Entrance,"Kyo:
",,"Okay okay my bad. I literally didn't hear you walk in. Anyways, hi, I'm Kyo Kaneko. What's your name?
"
CHAP1-0007500,Prologue-A-Colorful-Entrance,"Player:
",,"I'm [Player]. 
"
CHAP1-0007800,Prologue-A-Colorful-Entrance,"[Player]. Alright, here's how the club works.
",,"[Player]. Alright, here's how the club works.
"
CHAP1-0008100,Prologue-A-Colorful-Entrance,"Player:
",,"Wait, you're not gonna be writing anything on the board or something like that?
"
CHAP1-0008400,Prologue-A-Colorful-Entrance,"Kyo:
",,"Nah. It's not that complicated. 
"
CHAP1-0008700,Prologue-A-Colorful-Entrance,"Narration:
",,"Is that his way of saying that he's not prepared?
"
CHAP1-0009000,Prologue-A-Colorful-Entrance,"Kyo:
",,"For now, this club mainly does school announcements, but I plan to make it so that we also do podcasting too. 
"
CHAP1-0009300,Prologue-A-Colorful-Entrance,"Narration:
",,"You reach into your backpack.
"
CHAP1-0009500,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo looks at you in confusion.
"
CHAP1-0009800,Prologue-A-Colorful-Entrance,"Player:
",,"Oh don't mind me, I'm just gonna eat my lunch.
"
CHAP1-0010100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Ooh, what are you having?
"
CHAP1-0010400,Prologue-A-Colorful-Entrance,"Player:
",,"Butter croissants.
"
CHAP1-0010700,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo stares at your bread a little longer than you want him to.
"
CHAP1-0011000,Prologue-A-Colorful-Entrance,"Kyo:
",,"Can I have some?
"
CHAP1-0011200,Prologue-A-Colorful-Entrance,"[Proceed to two choices: <Sure, you can have a bit.> or <No, this is mine. Get your own.>
",,"[Proceed to two choices: <Sure, you can have a bit.> or <No, this is mine. Get your own.>
"
CHAP1-0011400,Prologue-A-Colorful-Entrance,"[Choice 1: Sure, you can have a bit.]
",,"[Choice 1: Sure, you can have a bit.]
"
CHAP1-0011700,Prologue-A-Colorful-Entrance,"Kyo [FP_Bruh]:
",,"Actually never mind there's probably some RAAAAAAAANCID germs in there. I don't want any of that. I refuuuuuuuuuuse.
"
CHAP1-0012000,Prologue-A-Colorful-Entrance,"Narration:
",,"The nerve of this guy...! 
"
CHAP1-0012200,Prologue-A-Colorful-Entrance,"[Scene reconverges here]
",,"[Scene reconverges here]
"
CHAP1-0012500,Prologue-A-Colorful-Entrance,"[Choice 2: No, this is mine. Get your own.]
",,"[Choice 2: No, this is mine. Get your own.]
"
CHAP1-0012700,Prologue-A-Colorful-Entrance,"[Kyo_FP_Bruh]
",,"[Kyo_FP_Bruh]
"
CHAP1-0013000,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo whines and pouts.
"
CHAP1-0013200,Prologue-A-Colorful-Entrance,"Narration:
",,"What is up with this guy? Yet, you find his pouting face a little cute. Like a puntable cat. 
"
CHAP1-0013300,Prologue-A-Colorful-Entrance,"[Scene Reconverges Here]
",,"[Scene Reconverges Here]
"
CHAP1-0013600,Prologue-A-Colorful-Entrance,"Kyo [FP_Default]:
",,"Anyways, since this club requires confident people, I'd say you're a pretty good candidate so far. Most people don’t have the balls to approach me.
"
CHAP1-0013900,Prologue-A-Colorful-Entrance,"Narration:
",,"You look up and down at Kyo incredulously.
"
CHAP1-0014200,Prologue-A-Colorful-Entrance,"Player:
",,"Really? You’re not even tall enough to reach the mic over there.
"
CHAP1-0014500,Prologue-A-Colorful-Entrance,"Kyo:
",,"Hey hey, shut up. Shut the fuck up.
"
CHAP1-0014800,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo looks up at the classroom clock.
"
CHAP1-0015100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Lunch's almost over. So, whaddya say, you wanna join the club or not?
"
CHAP1-0015300,Prologue-A-Colorful-Entrance,"[Proceed to two choices: <Yes> or <No>]
",,"[Proceed to two choices: <Yes> or <No>]
"
CHAP1-0015500,Prologue-A-Colorful-Entrance,"[Choice 1: Yes.]
",,"[Choice 1: Yes.]
"
CHAP1-0015700,Prologue-A-Colorful-Entrance,"[Kyo_FP_Cheerful]
",,"[Kyo_FP_Cheerful]
"
CHAP1-0016000,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo claps his hands.
"
CHAP1-0016300,Prologue-A-Colorful-Entrance,"Kyo:
",,"Yeah, let's go! Finally there's a second member.
"
CHAP1-0016600,Prologue-A-Colorful-Entrance,"Player:
",,"Wait, nobody else is in this club yet? 
"
CHAP1-0016900,Prologue-A-Colorful-Entrance,"Kyo:
",,"Oh shit I forgot to tell you. Yeah, you're the only one who joined so far. But here's where you come in.
"
CHAP1-0017200,Prologue-A-Colorful-Entrance,"Kyo:
",,"To officially register the club, I'm gonna need you to recruit 3 more people by the end of the month. You can do it, you're charismatic enough.
"
CHAP1-0017500,Prologue-A-Colorful-Entrance,"Player:
",,"Hold on, I didn't agree to do free labor. Why don't you do it yourself—
"
CHAP1-0017800,Prologue-A-Colorful-Entrance,"Narration:
",,"The lunch bell rings.
"
CHAP1-0018100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Too late, gotta go.
"
CHAP1-0018400,Prologue-A-Colorful-Entrance,"Player:
",,"Hey wait!
"
CHAP1-0018700,Prologue-A-Colorful-Entrance,"Narration:
",,"You catch a glimpse of Kyo grinning as he bolts past you and out the door. He sings as he escapes into the hallways, cracking his voice.
"
CHAP1-0019000,Prologue-A-Colorful-Entrance,"Kyo:
",,"Running through the halls so fast, something something dash—
"
CHAP1-0019300,Prologue-A-Colorful-Entrance,"Narration:
",,"And just like that, he makes a left and disappears. The nerve of this dude to leave you hanging like that. . . 
"
CHAP1-0019500,Prologue-A-Colorful-Entrance,"Narration:
",,"You go the opposite direction to your class. As you make your way there, you think about his request. It's a lot of work, but it's not like you have other plans or commitments this year. Eh, fuck it, you ball.
"
CHAP1-0019700,Prologue-A-Colorful-Entrance,"[Fade to black]
",,"[Fade to black]
"
CHAP1-0019800,Prologue-A-Colorful-Entrance,"[Proceed to Chapter 1]
",,"[Proceed to Chapter 1]
"
CHAP1-0020100,Prologue-A-Colorful-Entrance,"[Choice 2: No.]
",,"[Choice 2: No.]
"
CHAP1-0020400,Prologue-A-Colorful-Entrance,"Kyo [FP_Sad]:
",,"Oh, why not? 
"
CHAP1-0020700,Prologue-A-Colorful-Entrance,"Player:
",,"Oh, don't take this the wrong way. It's just that I wanna consider my other options. 
"
CHAP1-0021000,Prologue-A-Colorful-Entrance,"Kyo:
",,"Like what?
"
CHAP1-0021300,Prologue-A-Colorful-Entrance,"Player:
",,"Hm? Isn't it normal to do that? 
"
CHAP1-0021600,Prologue-A-Colorful-Entrance,"Kyo:
",,"What other clubs were you thinking of joining? Because this club can do better than all of them.
"
CHAP1-0021900,Prologue-A-Colorful-Entrance,"Narration:
",,"Where did this sudden pushiness and big ego come from? 
"
CHAP1-0022200,Prologue-A-Colorful-Entrance,"Player:
",,"I was thinking of joining the debate club—
"
CHAP1-0022500,Prologue-A-Colorful-Entrance,"Kyo [FP_Bruh]:
",,"Bro, I am right here. I am THE debate master. I'm not all business all the time you know. I can do other things outside of club meetings. 
"
CHAP1-0022800,Prologue-A-Colorful-Entrance,"Player:
",,"Okay but I have to ask. You're cool and all, but are you the only club member? 
"
CHAP1-0023100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Yes, but I'm gonna get more soon—
"
CHAP1-0023400,Prologue-A-Colorful-Entrance,"Player:
",,"Look, I'll go check out other clubs later this week. If I don't like any of them, I'll come back here. Okay?
"
CHAP1-0023700,Prologue-A-Colorful-Entrance,"Narration:
",,"The lunch bell rings.
"
CHAP1-0024000,Prologue-A-Colorful-Entrance,"Player:
",,"Don't wanna be late to class. See ya.
"
CHAP1-0024200,Prologue-A-Colorful-Entrance,"[Kyo_BP_Sad]
",,"[Kyo_BP_Sad]
"
CHAP1-0024500,Prologue-A-Colorful-Entrance,"Narration:
",,"You feel a little guilty seeing his dejected expression as you leave the classroom. But it's too late now; you stick to your decision and go to your next class.
"
CHAP1-0024700,Prologue-A-Colorful-Entrance,"[Empty black screen.]
",,"[Empty black screen.]
"
CHAP1-0025000,Prologue-A-Colorful-Entrance,"Narration:
",,"The next day, you try to find Kyo in the radio club room. But the room is completely empty. You try asking people of Kyo’s whereabouts, but people don’t even know who he is. What the hell. That’s weird. Eh, whatever. Life continues to be lonely as usual.
"
CHAP1-0025200,Prologue-A-Colorful-Entrance,[Game end - joke ending. Restart from beginning of game],,[Game end - joke ending. Restart from beginning of game]
