_DialogCode,_Chapter,_Name,_Comment,_Text
Chapter_0-0013600,Prologue-A-Colorful-Entrance,"Kyo [FP_Default]:
",,"Anyways, since this club requires confident people, I'd say you're a pretty good candidate so far. Most people don’t have the balls to approach me.
"
Chapter_0-0013900,Prologue-A-Colorful-Entrance,"Narration:
",,"You look up and down at Kyo incredulously.
"
Chapter_0-0014200,Prologue-A-Colorful-Entrance,"Player:
",,"Really? You’re not even tall enough to reach the mic over there.
"
Chapter_0-0014500,Prologue-A-Colorful-Entrance,"Kyo:
",,"Hey hey, shut up. Shut the fuck up.
"
Chapter_0-0014800,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo looks up at the classroom clock.
"
Chapter_0-0015100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Lunch's almost over. So, whaddya say, you wanna join the club or not?
"
Chapter_0-0015300,Prologue-A-Colorful-Entrance,"[Proceed to two choices: <Yes> or <No>]
",,"[Proceed to two choices: <Yes> or <No>]
"
Chapter_0-0015500,Prologue-A-Colorful-Entrance,"[Choice 1: Yes.]
",,"[Choice 1: Yes.]
"
Chapter_0-0015700,Prologue-A-Colorful-Entrance,"[Kyo_FP_Cheerful]
",,"[Kyo_FP_Cheerful]
"
Chapter_0-0016000,Prologue-A-Colorful-Entrance,"Narration:
",,"Kyo claps his hands.
"
Chapter_0-0016300,Prologue-A-Colorful-Entrance,"Kyo:
",,"Yeah, let's go! Finally, there's a second member.
"
Chapter_0-0016600,Prologue-A-Colorful-Entrance,"Player:
",,"Wait, nobody else is in this club yet? 
"
Chapter_0-0016900,Prologue-A-Colorful-Entrance,"Kyo:
",,"Oh shit, I forgot to tell you. Yeah, you're the only one who joined so far. But here's where you come in.
"
Chapter_0-0017200,Prologue-A-Colorful-Entrance,"Kyo:
",,"To officially register the club, I'm gonna need you to recruit 3 more people by the end of the month. You can do it, you're charismatic enough.
"
Chapter_0-0017500,Prologue-A-Colorful-Entrance,"Player:
",,"Hold on, I didn't agree to do free labor. Why don't you do it yourself—
"
Chapter_0-0017800,Prologue-A-Colorful-Entrance,"Narration:
",,"The lunch bell rings.
"
Chapter_0-0018100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Too late, gotta go.
"
Chapter_0-0018400,Prologue-A-Colorful-Entrance,"Player:
",,"Hey, wait!
"
Chapter_0-0018700,Prologue-A-Colorful-Entrance,"Narration:
",,"You catch a glimpse of Kyo grinning as he bolts past you and out the door. He sings as he escapes into the hallways, cracking his voice.
"
Chapter_0-0019000,Prologue-A-Colorful-Entrance,"Kyo:
",,"Running through the halls so fast, something something dash—
"
Chapter_0-0019300,Prologue-A-Colorful-Entrance,"Narration:
",,"And just like that, he makes a left and disappears. The nerve of this dude to leave you hanging like that. . . 
"
Chapter_0-0019500,Prologue-A-Colorful-Entrance,"Narration:
",,"You go in the opposite direction to your class. As you make your way there, you think about his request. It's a lot of work, but it's not like you have other plans or commitments this year. Eh, fuck it, you ball.
"
Chapter_0-0019700,Prologue-A-Colorful-Entrance,"[Fade to black]
",,"[Fade to black]
"
Chapter_0-0019800,Prologue-A-Colorful-Entrance,"[Proceed to Chapter 1]
",,"[Proceed to Chapter 1]
"
Chapter_0-0020100,Prologue-A-Colorful-Entrance,"[Choice 2: No.]
",,"[Choice 2: No.]
"
Chapter_0-0020400,Prologue-A-Colorful-Entrance,"Kyo [FP_Sad]:
",,"Oh, why not? 
"
Chapter_0-0020700,Prologue-A-Colorful-Entrance,"Player:
",,"Oh, don't take this the wrong way. It's just that I wanna consider my other options. 
"
Chapter_0-0021000,Prologue-A-Colorful-Entrance,"Kyo:
",,"Like what?
"
Chapter_0-0021300,Prologue-A-Colorful-Entrance,"Player:
",,"Hm? Isn't it normal to do that? 
"
Chapter_0-0021600,Prologue-A-Colorful-Entrance,"Kyo:
",,"What other clubs were you thinking of joining? Because this club can do better than all of them.
"
Chapter_0-0021900,Prologue-A-Colorful-Entrance,"Narration:
",,"Where did this sudden pushiness and big ego come from? 
"
Chapter_0-0022200,Prologue-A-Colorful-Entrance,"Player:
",,"I was thinking of joining the debate club—
"
Chapter_0-0022500,Prologue-A-Colorful-Entrance,"Kyo [FP_Bruh]:
",,"Bro, I am right here. I am THE debate master. I'm not all business all the time you know. I can do other things outside of club meetings. 
"
Chapter_0-0022800,Prologue-A-Colorful-Entrance,"Player:
",,"Okay, but I have to ask. You're cool and all, but are you the only club member? 
"
Chapter_0-0023100,Prologue-A-Colorful-Entrance,"Kyo:
",,"Yes, but I'm gonna get more soon—
"
Chapter_0-0023400,Prologue-A-Colorful-Entrance,"Player:
",,"Look, I'll go check out other clubs later this week. If I don't like any of them, I'll come back here. Okay?
"
Chapter_0-0023700,Prologue-A-Colorful-Entrance,"Narration:
",,"The lunch bell rings.
"
Chapter_0-0024000,Prologue-A-Colorful-Entrance,"Player:
",,"Don't wanna be late to class. See ya.
"
Chapter_0-0024200,Prologue-A-Colorful-Entrance,"[Kyo_BP_Sad]
",,"[Kyo_BP_Sad]
"
Chapter_0-0024500,Prologue-A-Colorful-Entrance,"Narration:
",,"You feel a little guilty seeing his dejected expression as you leave the classroom. But it's too late now; you stick to your decision and go to your next class.
"
Chapter_0-0024700,Prologue-A-Colorful-Entrance,"[Empty black screen.]
",,"[Empty black screen.]
"
Chapter_0-0025000,Prologue-A-Colorful-Entrance,"Narration:
",,"The next day, you try to find Kyo in the radio club room. But the room is empty. You try asking people about Kyo’s whereabouts, but people don’t even know who he is. What the hell. That’s weird. Eh, whatever. Life continues to be lonely as usual.
"
Chapter_0-0025200,Prologue-A-Colorful-Entrance,"[Game end - joke ending. Restart from beginning of game]
",,"[Game end - joke ending. Restart from beginning of game]
"
